node_id,video_id,titulo,canal,categoria,vistas,comentarios_muestra,comunidad_id,comunidad_nombre,estado_estructural,grado,grado_ponderado,intermediacion_global,intermediacion_componente,cercania_global,cercania_componente,pagerank_global,pagerank_componente,es_punto_articulacion,rol_estructural
video::N1QkRu38BFE,N1QkRu38BFE,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN PARA SACARLO DEL SENADO! CLAUDIA INFORMA,Alexis Burelo,News & Politics,15747,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::NCvoO61aIfw,NCvoO61aIfw,Ya casi! Así avanza el Aerómetro que cambiará el transporte en Guatemala,One Life,Entertainment,26744,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::NcIcixCdQH4,NcIcixCdQH4,PNC garantiza seguridad a turistas que visitan el colcán de Agua,PNCdeGuatemala,Science & Technology,7681,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Nc_Iy0MriYw,Nc_Iy0MriYw,🛑🛑Actualización PROVIAL🛑🛑,PROVIAL-CIV,News & Politics,179,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::NnKpTEfhWjI,NnKpTEfhWjI,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,De todo Gt,Travel & Events,424874,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::O6gI0ooBM3E,O6gI0ooBM3E,¿Cómo es el tráfico en Guatemala? 56 días perdidos cada año y una emergencia nacional,República TV,News & Politics,16786,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::OXf_VvvyIDw,OXf_VvvyIDw,Municipalidad de Guatemala 31/08/2026,Concejales de Oposición - Muni Guate,People & Blogs,28,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::OgOICSTSa7k,OgOICSTSa7k,¡DÉJAME VIVIR! GUATEMALA INTENSIFICA LA LUCHA CONTRA LA CACERÍA ILEGAL DE FAUNA SILVESTRE,IDocumenta,News & Politics,6,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::On7jqOm1bpg,On7jqOm1bpg,🌟Seguimos avanzando🌱,CIV -Ministerio de Comunicaciones,News & Politics,10,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Oy6sKBhduu4,Oy6sKBhduu4,"Realizan Reunión Ordinaria de #CODEDE, 25 de febrero 2025.",Camarita Castro GT,People & Blogs,84,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Oztw_Hta52I,Oztw_Hta52I,TRAFICO EN GUATEMALA,CHAPINISIMO,Entertainment,2326,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::PMaSDoG0H1U,PMaSDoG0H1U,¿Adiós al tráfico? Así es la nueva carretera Radial 6 para Guatemala,La Red 1061,News & Politics,60,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Pg1qw0KJI4E,Pg1qw0KJI4E,"Surgen detalles de la masacre en Boca del Monte: madre de un bombero e influencer, entre víctimas",PrensaLibreOficial,News & Politics,20503,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Q-MNTYsZgk4,Q-MNTYsZgk4,¿Qué ha pasado con la contaminación del aire?,Quorum,News & Politics,45,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Q7j1OUxkn9w,Q7j1OUxkn9w,Dañan puerta del área de parqueo del Congreso,InfoGT Noticias,People & Blogs,4725,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Q7nhEeibBK4,Q7nhEeibBK4,Desfile navideño 2024  -   @MunicipalidaddeGuatemala-1551,ALIS MOLINA CREA,Entertainment,255,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::QUG4etpjgos,QUG4etpjgos,Guatemala Habla sobre la seguridad en el país,Diario de Centro América,News & Politics,35,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Qc_oHqe4Cjc,Qc_oHqe4Cjc,QUÉ GUARDAS EN LA CINTURA?  🔫🥕🥓🐷🤔@lilyvlogs6899 @ElJuanete1987 @Soychap1n @SimplementeFlori,CANALES ROBOS Y MENTIRAS 💰🧐,People & Blogs,2166,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::R-fRv_WoZOE,R-fRv_WoZOE,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,1284,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::RIpKKQh26cg,RIpKKQh26cg,Ejército de Guatemala descubre túnel para fuga masiva en penal de Pavón,TN23 Guatemala,News & Politics,29782,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::RjG-y7Y2-k4,RjG-y7Y2-k4,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,239,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Rk-3ks9mh3o,Rk-3ks9mh3o,CIV ✔️ garantiza transparencia 🔍 y rendición de cuentas📝,CIV -Ministerio de Comunicaciones,News & Politics,21,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ShYWqmOpjFk,ShYWqmOpjFk,Ministro de Comunicaciones reitera sobre avances en ruta Palín-Escuintla,La Hora,News & Politics,242,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::SryjaiL2B4Q,SryjaiL2B4Q,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,352,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::THY2YBne3QE,THY2YBne3QE,"Los ALUCINANTES autobuses de Guatemala | ""Burras""",Luisito Comunica,Comedy,8190449,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::TSID63-IC3Y,TSID63-IC3Y,Operativo Relámpago de -PROVIAL - DGT - DIACO -  en 41 Calle Zona 8 de la ciudad Capital.,PROVIAL-CIV,People & Blogs,332,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::TTijnAoFnzY,TTijnAoFnzY,Conred reprograma simulacro nacional para el 24 de febrero,T13 Noticias Guatemala,News & Politics,200,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::TXlMv6bt25w,TXlMv6bt25w,"Más de 42 mil afectados por lluvias en Guatemala; Conred reporta 1,046 emergencias",PrensaLibreOficial,News & Politics,2294,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::TnZGNY1RsJE,TnZGNY1RsJE,Festival navideño 2025 @MunicipalidaddeGuatemala-1551,HeX4EveR,People & Blogs,148,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::UDFS8gl80h8,UDFS8gl80h8,#AprendeConCONRED qué es el Sistema CONRED y quienes lo conforman.,Conred,Education,521,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::UTf26hS1UJ8,UTf26hS1UJ8,🚦💙 PROVIAL: Proteger y Servir,PROVIAL-CIV,Education,38,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::UcvHq8j-J38,UcvHq8j-J38,"Ministerio de Comunicaciones, Infraestructura y Vivienda y los Consejos de Desarrollo",Ministerio de Finanzas Públicas Guatemala,News & Politics,222,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::UzeOcBM9cuU,UzeOcBM9cuU,Conred Podcast Episodio 04: Amenaza sísmica y volcánica en Guatemala,Conred,Education,127,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::VfBrLONPnFM,VfBrLONPnFM,ME quité el MIEDO de viajar en los buses de GUATEMALA 🔥,De todo Gt,People & Blogs,329489,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::VgcpKa1h_2Q,VgcpKa1h_2Q,CONQUISTA LA CIUDAD / 21K BAM de la Municipalidad de Guatemala,21KMuniGuate,Sports,3110,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::VuIl4tjeKGQ,VuIl4tjeKGQ,La ciudad sigue modernizándose para ti y tu familia.,Municipalidad de Guatemala,News & Politics,39168,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::W415t12o3DA,W415t12o3DA,Mujer con crisis nerviosa tras intento de asalto,TN23 Guatemala,News & Politics,4737,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::WQcgx8rs0Qo,WQcgx8rs0Qo,"PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR FAVOR VILLA NUEVA, GUATEMALA.",Cronos Time GT,Education,1861,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::WXA2Apo79jA,WXA2Apo79jA,Resumen de atención a Emergencias CIV,CIV -Ministerio de Comunicaciones,News & Politics,29,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::WXgGL9rZUHo,WXgGL9rZUHo,#EnvivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,190,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::XLkVzqqL34Q,XLkVzqqL34Q,Nueva Mega Autopista Xochi en Guatemala 🇬🇹 ¿Vale la pena? (Te ahorra hasta 3 horas),One Life,Entertainment,44510,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::XVZM15KVXjM,XVZM15KVXjM,Conoce sobre la actualización de la Norma para la Reducción de Desastres número 2 (NRD2).,Conred,Education,267,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::XktDG8dmcd0,XktDG8dmcd0,Torrenciales lluvias dejan decenas de muertos y miles de evacuados,DW Español,News & Politics,5171,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::YJohmVLc9QA,YJohmVLc9QA,How to Get Around Guatemala: Complete Transportation Guide (2026),Chris & Grace,Travel & Events,3897,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::YLFXK2c60Xc,YLFXK2c60Xc,Por estas razones el 65% de las denuncias por violación en Guatemala nunca llega a un tribunal,Quorum,News & Politics,200,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::YSsECnqTVik,YSsECnqTVik,Suscriben convenios para transferencia de fondos a CAIMUS y entidades especializadas,Ministerio de Gobernación,News & Politics,15,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ZHJoIah2Owo,ZHJoIah2Owo,Conoce como funciona el Sistema Conred  #laprevenciónestareadetodos,Conred,Education,182,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ZNwStkzWgso,ZNwStkzWgso,Elección judicial en Guatemala: Astrid Lemus y Luis Bermejo electos para corte de constitucionalidad,CNN en Español,News & Politics,24636,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ZPBiWdHXg20,ZPBiWdHXg20,Piloto de tráiler accidentado en ruta al Atlántico era un menor y murió en el lugar,PrensaLibreOficial,News & Politics,233632,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ZS74P3DnykA,ZS74P3DnykA,"Policía Nacional Civil gradúa 3,978 nuevos agentes",PNCdeGuatemala,News & Politics,115270,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::Z_pWnOi7oRw,Z_pWnOi7oRw,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,News & Politics,1329,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ZhrDgVZkhg4,ZhrDgVZkhg4,FORMACION BRIGADA DE PROVIAL,PROVIAL GUATEMALA,People & Blogs,4419,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::_1VIxOLyaUQ,_1VIxOLyaUQ,Sonido de trafico y ciudad 💤 ruido de calle para dormir bebés y relajarse,Ambient Sound Explorer,Entertainment,330057,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::_3kK0or6QI0,_3kK0or6QI0,PROVIAL guatemala,heto009,News & Politics,2054,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::_Lcbi4NCHRA,_Lcbi4NCHRA,Tercer Informe General de la República,Gobierno de Guatemala,News & Politics,305269,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::_NSq2q0mzCY,_NSq2q0mzCY,42K y 21K MuniGuate 🏃🏻🏃🏻‍♀️,Municipalidad de Guatemala,News & Politics,47,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::_cUZT7LMKE0,_cUZT7LMKE0,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,2708,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::a2zgl-1KZwY,a2zgl-1KZwY,#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a la nación,Gobierno de la República de Guatemala,Entertainment,2334,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::a3QGSpNx9Mg,a3QGSpNx9Mg,Guatemala ya no aguanta el tráfico… ¿Funcionará el Aerómetro?,Entre Caminos,Travel & Events,8098,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::a6QFfhpY53g,a6QFfhpY53g,Provial Informa,PROVIAL-CIV,People & Blogs,49,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::aRKgOSxgsF0,aRKgOSxgsF0,@GobiernodeGuatemala,luis arturo ceberg ulban,People & Blogs,2,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::aSbvMYJhmCc,aSbvMYJhmCc,Policía Nacional Civil,Ministerio de Gobernación,News & Politics,4346,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::a_kAe9IhBbo,a_kAe9IhBbo,Tráiler impacta pasarela en Aguilar Batres y provoca cierre parcial hacia la capital,PrensaLibreOficial,News & Politics,255,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ahicr7fQREY,ahicr7fQREY,Conred Podcast Episodio 9: Servidores Cívicos construyendo una cultura de prevención,Conred,Education,65,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::almmnboHkwM,almmnboHkwM,Se mueve Guate 🚌,Municipalidad de Guatemala,News & Politics,297,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::anFbrgqxdzY,anFbrgqxdzY,Horas Antes del Big One | Dentro de Ciudad de Guatemala Exactamente Antes del Terremoto (1976),Nostalgia Latina,People & Blogs,222656,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::aoz2j4TTl4E,aoz2j4TTl4E,Rutas Alternas a partir del lunes 03 de agosto por avances de #AeroMetroGT,Municipalidad de Guatemala,News & Politics,8905,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::bBz8nX4pMxc,bBz8nX4pMxc,Conred e Insivumeh informan sobre sismos en Guatemala este 31 de julio,Guatevisión,Entertainment,1115,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::bMoENbSBSNs,bMoENbSBSNs,¿Por qué Guatemala es una República? El decreto del 21 de marzo de 1847 y Rafael Carrera,El profe de Historia Gt,Education,1134,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::bg1KCMaIrRM,bg1KCMaIrRM,"¡Atención, vecinos!",Municipalidad de Guatemala,News & Politics,1965,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::bzosgvntOXU,bzosgvntOXU,Municipalidad de Guatemala 05/09/2025,Concejales de Oposición - Muni Guate,People & Blogs,160,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::cl3Rpw9MstQ,cl3Rpw9MstQ,Municipalidad de Guatemala sigue trabajando,Municipalidad de Guatemala,News & Politics,484,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::cpoiRUtF9uU,cpoiRUtF9uU,Congreso termina jornada sin acuerdos para aliviar precio de combustibles #ALAS7AM (02/09/2026),Canal Antigua,News & Politics,117,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::csqia7f3OIE,csqia7f3OIE,SISTEMA CONRED Y METODOLOGÍA DE LOS 6 PASOS,Carlitos Gamboa,People & Blogs,509,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::d-V_Aw1t6nI,d-V_Aw1t6nI,Graduacion  de la 57 Promocion  de la Policia Nacional Civil  de Guatemala.,PNCdeGuatemala,People & Blogs,1643,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::dJcNu9YYwh4,dJcNu9YYwh4,"Lluvias, ceniza y calor extremo: así estará el clima en Guatemala, según Insivumeh",PrensaLibreOficial,News & Politics,1061,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::dLctzx8qCgA,dLctzx8qCgA,¿Cómo la CIA ALTERÓ el DESTINO de GUATEMALA para siempre?,Alan Delmonte,Education,108616,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::dWhSTyhegeQ,dWhSTyhegeQ,Personal de Provial explica de empresas que verificarán implementación de limitadores de velocidad,La Hora,News & Politics,341,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::dccwBXfxxiI,dccwBXfxxiI,¡Espacios iluminados y seguros!,Municipalidad de Guatemala,News & Politics,38773,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::dsyLiSCrwcU,dsyLiSCrwcU,"3 KIEBRES ES DOLOROSO QUE EN CHIQUIMULA AÚN HAY COMUNIDADES SIN ENERGÍA ELÉCTRICA, GUATEMALA.",Cronos Time GT,Education,701,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::dvy9rQpqLWY,dvy9rQpqLWY,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,959,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::dya9nbxqWXE,dya9nbxqWXE,ANDY EL MUÑEQUITO TRABAJADOR 🥴🏍🥴🤣@Soychap1n @lucilaylossinar @lilyvlogs6899,CANALES ROBOS Y MENTIRAS 💰🧐,People & Blogs,4939,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ebbgBtNrRz8,ebbgBtNrRz8,Las fuertes lluvias en Guatemala dejan al menos tres fallecidos en zonas rurales | Telemundo,Noticias Telemundo,News & Politics,63249,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ewdf3q1tuCA,ewdf3q1tuCA,INTERPOL Guatemala captura a mujer por prostituir a señoritas,Noti7,News & Politics,71048,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::fBljA_npiMs,fBljA_npiMs,Refuerzan acciones para prevenir y combatir la trata de personas,Ministerio de Gobernación,News & Politics,36,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::fenMcON-DjY,fenMcON-DjY,Encendido del Fuego Patrio y Mensaje Vicepresidencial,Gobierno de la República de Guatemala,Entertainment,424,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::ffguGnMImL0,ffguGnMImL0,CIV inicia trabajos de bacheo y limpieza en las diferentes rutas del país,Gobierno de Guatemala,News & Politics,848,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::g0aCNpZaAZ8,g0aCNpZaAZ8,PMT de Guatemala es ejemplo para otros municipios,Municipalidad de Guatemala,News & Politics,4103,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::gF42rhVhP8w,gF42rhVhP8w,Tenemos un gran problema con la seguridad de las construcciones en Guatemala,TanGente Podcast,Entertainment,9033,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::gbcggAMJczg,gbcggAMJczg,Dionel  Art s Vídeo danzando con la muerte,Dionel.Art_music,People & Blogs,7,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::go4jAhCJS0w,go4jAhCJS0w,Así reaccionaría la guardia presidencial de la Saas en caso de una emergencia,PrensaLibreOficial,News & Politics,7381,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::hGOvuWe8P3Q,hGOvuWe8P3Q,🔴ENTREGAN A NOROÑA ALITO NEGOCIA CON MONREAL PREPARAN MEGÁFONOS PORROS DEL PRIAN,Vittor Blogs,News & Politics,6682,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::hy0mwEHr6V0,hy0mwEHr6V0,MI3 será utilizado dentro de las evaluaciones a aspirantes a PNC,Ministerio de Gobernación,News & Politics,127595,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::iBX5DMQSf3s,iBX5DMQSf3s,Conmemoramos el 153 Aniversario de la Escuela Politécnica y Día del cadete.,Gobierno de la República de Guatemala,Entertainment,1264,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::iCbGedZRRE8,iCbGedZRRE8,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,Gobierno de la República de Guatemala,Entertainment,1058,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
video::iEmScdnYQdg,iEmScdnYQdg,La nueva ruta que evita El Trébol,Tráfico Sin Censura,People & Blogs,8502,0,0,Aislado,aislado,0,0,0.0,0.0,0.0,0.0,0.0028620758795720952,0.0,False,Aislado (sin co-comentación en muestra)
