node_id,author_channel_id,handle_autor,videos_distintos_comentados,total_comentarios,grado_proyeccion,grado_ponderado_proyeccion,intermediacion,cercania,pagerank,es_punto_articulacion_mayor,rol_estructural
author::UCxKR3RA8T-kxMgq_2WWhRcQ,UCxKR3RA8T-kxMgq_2WWhRcQ,@elenaluarca9377,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UCyzf29IYjNw67gGIfsjgtxA,UCyzf29IYjNw67gGIfsjgtxA,@carlosoliva9249,1,1,24,24,0.0,0.07250755287009064,0.00304321363359708,False,Comentador intra-video
author::UC1Y7x3h0c95Z8kUhi-Tzaeg,UC1Y7x3h0c95Z8kUhi-Tzaeg,@rosadiaz9235,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UC7IMsCxfZyWN7YQo8-JYa6Q,UC7IMsCxfZyWN7YQo8-JYa6Q,@Burgos68,1,2,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UC8xlJWNHz1V_W6q3fbuQH8g,UC8xlJWNHz1V_W6q3fbuQH8g,@NormaLópez-v7e,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCAV7QIjYhbDJaycQycM_0eQ,UCAV7QIjYhbDJaycQycM_0eQ,@mariavail8998,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCGX_UbAQOXGZknv5iqklwTA,UCGX_UbAQOXGZknv5iqklwTA,@ronaldgarcia8522,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCN2N_wYOw6fMwCeSzdXLPIw,UCN2N_wYOw6fMwCeSzdXLPIw,@danielantoniogonzalezflore4901,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCNIeXbV_mEwpa412h1aqUWw,UCNIeXbV_mEwpa412h1aqUWw,@juandeleon9060,1,3,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCPZueDLrCS4BmTBRMA4q0fA,UCPZueDLrCS4BmTBRMA4q0fA,@kevinochoa3695,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCVQf0tzL7xRzFJsABVVULpg,UCVQf0tzL7xRzFJsABVVULpg,@DennisseLopetegi,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCbYoNG5J3Au5BqtbXogfEFw,UCbYoNG5J3Au5BqtbXogfEFw,@Luis-gn3fj,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCf5lnNZF7Qrtli9v4N_23WQ,UCf5lnNZF7Qrtli9v4N_23WQ,@CarlosCortez-v5r,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCg3eIfd7BrsLEqS0BLkftHA,UCg3eIfd7BrsLEqS0BLkftHA,@ErmePérez-q4s,1,3,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCgQJgI9vu1FI2dnC9mrFthw,UCgQJgI9vu1FI2dnC9mrFthw,@srms70,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UClsrFGJKWPxxw7MiaEdKLXw,UClsrFGJKWPxxw7MiaEdKLXw,@ericapaz5406,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCtNyHmRZtvGF2hSvI2dUBWw,UCtNyHmRZtvGF2hSvI2dUBWw,@aureliomaldonado4793,1,2,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCuP4UK33HKtJE_S39ksmaTw,UCuP4UK33HKtJE_S39ksmaTw,@herbertaguilar1387,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UCusjriFsDHEc2AOjqk-p5ig,UCusjriFsDHEc2AOjqk-p5ig,@pablobarrios7931,1,1,18,18,0.0,0.34828402475867654,0.002359046320435588,False,Comentador intra-video
author::UC-QOpE7GOxlXcHZ8b7HbQKA,UC-QOpE7GOxlXcHZ8b7HbQKA,@mariaalexander427,1,2,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UC1WlJfQmaIskYhP4gmWoamw,UC1WlJfQmaIskYhP4gmWoamw,@marthareiss5434,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCBlm80VQ4YoV3bUJR_XhkaQ,UCBlm80VQ4YoV3bUJR_XhkaQ,@rosadiaz6945,1,2,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCGZMgmM92E3njyXNe9-kjAQ,UCGZMgmM92E3njyXNe9-kjAQ,@pasionpornada,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCIgoiXdIKJyUGmUoH2Lxdzg,UCIgoiXdIKJyUGmUoH2Lxdzg,@susievidal4134,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCOLHH4ZpMxPYF-Q6e6wvn5A,UCOLHH4ZpMxPYF-Q6e6wvn5A,@luisroldan7374,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCPNXmbOBVeC4HS-xemvcPtQ,UCPNXmbOBVeC4HS-xemvcPtQ,@BelkisRodriguezRamirez,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCQMMuADgqWUOcJpLwHOzC-g,UCQMMuADgqWUOcJpLwHOzC-g,@Ripped-Yoda,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCVdjCrh4tQoX3haNAZv-n5A,UCVdjCrh4tQoX3haNAZv-n5A,@aurahernandez5646,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCZjm6U576nX8WOiLhmMR3bw,UCZjm6U576nX8WOiLhmMR3bw,@MariaNavarroYT,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCat2qkYvqmtDNEmo2PVuhXw,UCat2qkYvqmtDNEmo2PVuhXw,@DoraSalas-j5o,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCbNanjFI51cwGqMAb2rOrBw,UCbNanjFI51cwGqMAb2rOrBw,@RosaMontesdeOca777,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCi2KiZq63sRq8Mfbcp-MelQ,UCi2KiZq63sRq8Mfbcp-MelQ,@eugeneramirez4405,1,6,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCozFYHN0e_-vlQbX3wQGOug,UCozFYHN0e_-vlQbX3wQGOug,@jesusguzman2321,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCp_dAUfv8i3LW3zWc24dLaQ,UCp_dAUfv8i3LW3zWc24dLaQ,@MarioCortez-o6v,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCrqXyRsg-_hTosURZ-uvoKg,UCrqXyRsg-_hTosURZ-uvoKg,@flornolberto2425,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCtiHFjFu7d5v2XxHnKFUYig,UCtiHFjFu7d5v2XxHnKFUYig,@Paul-gf7ec,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UCxhtlxPV8AYWaNNyU6S9H8Q,UCxhtlxPV8AYWaNNyU6S9H8Q,@WilR-s8r,1,1,17,17,0.0,0.0513595166163142,0.00304321363359708,False,Comentador intra-video
author::UC2ngpd8UBQu4gcUYy0goAtg,UC2ngpd8UBQu4gcUYy0goAtg,@juliohernandez7438,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCAxvOOHQk7dYPOajzFEVtbA,UCAxvOOHQk7dYPOajzFEVtbA,@ruddydepaz322,1,2,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCIXLDYqR_syskKRJy_x9W9Q,UCIXLDYqR_syskKRJy_x9W9Q,@carlitosramirez4739,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCLXYp1Cvc5DLtq5UQL5D9vw,UCLXYp1Cvc5DLtq5UQL5D9vw,@jorgecifuentes-m5g,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCO0zwwLWGyDgQmWPJ5Qrr1w,UCO0zwwLWGyDgQmWPJ5Qrr1w,@elsalvador3605,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCXN2s7DwTJm33xO-pNkAdaA,UCXN2s7DwTJm33xO-pNkAdaA,@edithsan7688,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UC_3xuTXvMIWU5MYP9HkJ3vQ,UC_3xuTXvMIWU5MYP9HkJ3vQ,@Historia-wm4os,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCfXykdbSU97rj987LDUGfvg,UCfXykdbSU97rj987LDUGfvg,@MariaSantos-c8y3h,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCfjhejO7LZy4doXURa7LZCQ,UCfjhejO7LZy4doXURa7LZCQ,@HonwayLee-z5g,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCq3mDTTRZnUybct5M9OSXbg,UCq3mDTTRZnUybct5M9OSXbg,@MacoMorales-i2i2d,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCvl1tzQeBeGy6efPTRJXSCw,UCvl1tzQeBeGy6efPTRJXSCw,@RaulPerez-cw2vi,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UCwCfs-2zbD5k0lG-UVg_JBw,UCwCfs-2zbD5k0lG-UVg_JBw,@JessicaHuaz-96,1,1,12,12,0.0,0.20846197102344144,0.002548612704496669,False,Comentador intra-video
author::UC094EFEmMSdwVa8NQjjYBXg,UC094EFEmMSdwVa8NQjjYBXg,@CelestinoQuej-j7k,1,1,6,6,0.0,0.29826934757401025,0.0016697553162696441,False,Comentador intra-video
author::UC3iIU62XKUOWuqL8BqBzj9A,UC3iIU62XKUOWuqL8BqBzj9A,@antonioduarte2288,1,1,6,6,0.0,0.29826934757401025,0.0016697553162696441,False,Comentador intra-video
author::UC4kg7zuTfqQKLd2bkZrSYBA,UC4kg7zuTfqQKLd2bkZrSYBA,@zoilagarcia9019,1,1,6,6,0.0,0.2521791614146709,0.001806375196548455,False,Comentador intra-video
author::UC5PrBbmUlQolwqmiru7yZhw,UC5PrBbmUlQolwqmiru7yZhw,@lazarochavez8269,1,1,6,6,0.0,0.29826934757401025,0.0016697553162696441,False,Comentador intra-video
author::UC9Wp6vL5oCU37qC3Aj94WZA,UC9Wp6vL5oCU37qC3Aj94WZA,@ManuelSanchez-b8q2z,1,1,6,6,0.0,0.29826934757401025,0.0016697553162696441,False,Comentador intra-video
author::UCBtB5dIyx-C16UN8ClUD2UA,UCBtB5dIyx-C16UN8ClUD2UA,@alexmonzon4257,1,1,6,6,0.0,0.2521791614146709,0.001806375196548455,False,Comentador intra-video
author::UCFFrEmn6lPYiWyElpfzTy5Q,UCFFrEmn6lPYiWyElpfzTy5Q,@denilsonlopez4083,1,1,6,6,0.0,0.2521791614146709,0.001806375196548455,False,Comentador intra-video
author::UCGm3gRBEHGRJYmtCryZLtDw,UCGm3gRBEHGRJYmtCryZLtDw,@JoséLopez-g6k,1,1,6,6,0.0,0.29826934757401025,0.0016697553162696441,False,Comentador intra-video
author::UCHu8x4MVkayU6VgwVKd--MQ,UCHu8x4MVkayU6VgwVKd--MQ,@Hernandez-i1o,1,1,6,6,0.0,0.29826934757401025,0.0016697553162696441,False,Comentador intra-video
author::UCLh1Kde4_vI1sTZBkTNP7RQ,UCLh1Kde4_vI1sTZBkTNP7RQ,@JoelReynoso-d4r,1,1,6,6,0.0,0.2521791614146709,0.001806375196548455,False,Comentador intra-video
author::UCfRqgt2O-vjzUDMZY_tnxQw,UCfRqgt2O-vjzUDMZY_tnxQw,@Williams-Garcia67E,1,1,6,6,0.0,0.2521791614146709,0.001806375196548455,False,Comentador intra-video
author::UCk4O-J1BhoqPmig1KLGJePA,UCk4O-J1BhoqPmig1KLGJePA,@lazarobarillas3575,1,1,6,6,0.0,0.2521791614146709,0.001806375196548455,False,Comentador intra-video
author::UCGj2v6Gl5bN8NSrzJMXS-CA,UCGj2v6Gl5bN8NSrzJMXS-CA,@juliogutierrez492,1,1,5,5,0.0,0.24834165243662154,0.0019964490731540488,False,Comentador intra-video
author::UCOARn3hnfkB7-_Rwa8Hoqcw,UCOARn3hnfkB7-_Rwa8Hoqcw,@nicelol5241,1,1,5,5,0.0,0.24834165243662154,0.0019964490731540488,False,Comentador intra-video
author::UCVhif9eV0f8plICen2DnpKA,UCVhif9eV0f8plICen2DnpKA,@blogarteplus,1,1,5,5,0.0,0.24834165243662154,0.0019964490731540488,False,Comentador intra-video
author::UCZIQnb1fkwe39Iw2TAu-bGA,UCZIQnb1fkwe39Iw2TAu-bGA,@jorgegomez2237,1,1,5,5,0.0,0.24834165243662154,0.0019964490731540488,False,Comentador intra-video
author::UCyW68EGZey4ao_Vf2cR5Ztg,UCyW68EGZey4ao_Vf2cR5Ztg,@ZabalaXabier,1,1,5,5,0.0,0.24834165243662154,0.0019964490731540488,False,Comentador intra-video
author::UCKVzDUqbtdSMBcexaEtMmzQ,UCKVzDUqbtdSMBcexaEtMmzQ,@rotorairgroup8409,1,1,3,3,0.0,0.00906344410876133,0.0030432136335970775,False,Comentador intra-video
author::UCNiMNUJvaRJb0_QLClqwVnA,UCNiMNUJvaRJb0_QLClqwVnA,@Santiago.Nolasco,1,1,3,3,0.0,0.00906344410876133,0.0030432136335970775,False,Comentador intra-video
author::UCld2stqxaVSk0QdGncM224A,UCld2stqxaVSk0QdGncM224A,@sarahernandez3873,1,1,3,3,0.0,0.00906344410876133,0.0030432136335970775,False,Comentador intra-video
author::UCtowGNY2lnlg6O2CkwDgkLg,UCtowGNY2lnlg6O2CkwDgkLg,@taniagabrielacelis8434,1,1,3,3,0.0,0.00906344410876133,0.0030432136335970775,False,Comentador intra-video
author::UCHGd14aYuZZShLD73dkk6mg,UCHGd14aYuZZShLD73dkk6mg,@noemiherrera3152,1,1,2,2,0.0,0.006042296072507553,0.003043213633597079,False,Comentador intra-video
author::UCQIdKuZ-OzuFqy0KjGrgesg,UCQIdKuZ-OzuFqy0KjGrgesg,@lyacausa,1,1,2,2,0.0,0.006042296072507553,0.003043213633597079,False,Comentador intra-video
author::UCWWkebAekppaL5b5CNlppuw,UCWWkebAekppaL5b5CNlppuw,@ninettmartinez425,1,1,2,2,0.0,0.006042296072507553,0.003043213633597079,False,Comentador intra-video
author::UCJxJC56BSAX-ArD0NAb9qnQ,UCJxJC56BSAX-ArD0NAb9qnQ,@alfonsowilian9157,1,1,1,1,0.0,0.0030211480362537764,0.003043213633597079,False,Comentador intra-video
author::UCyor0Mmm0ivLX2jIdyGp84Q,UCyor0Mmm0ivLX2jIdyGp84Q,@MiguelJordan-n3g,1,1,1,1,0.0,0.0030211480362537764,0.003043213633597079,False,Comentador intra-video
author::UC6xI_MOaxajIWpoP8BH6E_Q,UC6xI_MOaxajIWpoP8BH6E_Q,@jahirdiaz5862,1,1,0,0,0.0,0.0,0.00045648204503956184,False,Autor aislado en muestra
author::UCPLW0HE3siElqCgXfgWxMqg,UCPLW0HE3siElqCgXfgWxMqg,@elizabethmonterroso7719,1,1,0,0,0.0,0.0,0.00045648204503956184,False,Autor aislado en muestra
author::UCQM2tCKRRytVDRxNUfCDqQQ,UCQM2tCKRRytVDRxNUfCDqQQ,@elioelias7267,1,1,0,0,0.0,0.0,0.00045648204503956184,False,Autor aislado en muestra
author::UC_NRVt2UP88ZNTwzrZ66JSg,UC_NRVt2UP88ZNTwzrZ66JSg,@aditalissethevasquezrojas8039,1,1,0,0,0.0,0.0,0.00045648204503956184,False,Autor aislado en muestra
