comment_id,video_id,author_channel_id,author_handle,titulo_video,canal,categoria_video,texto_original,texto_limpio,puntaje_bruto,sentimiento,categoria_sentimiento,terminos_lexico,terminos_positivos,terminos_negativos,emojis_valorados,negaciones_aplicadas,texto_vacio,cobertura_lexica,comunidad_id
UgyuZ00FMdgmao7sNMx4AaABAg,n8iP75gIpmw,UCFxE8GbokBrBsPEKM1xrOjQ,/@JuanDavila-qd7qj,Qué rico come tu diputado,Quorum,News & Politics,"Todo muy caro,canasta básica,transporte,y que barbaridad ,no tienen conciencia,cuántos pacientes muriendo por medicinas caras,estos diputados no tendrían que ejercer este cargo,pueblo dormido,este es un gran corrupto,vamos,une,vos, valor , todos corruptos",caro canasta básica transporte barbaridad tienen conciencia cuántos pacientes muriendo medicinas caras estos diputados tendrían ejercer cargo pueblo dormido gran corrupto vamos une vos valor todos corruptos,-12.35,-0.9542,negativo,6,,caro | barbaridad | muriendo | caras | corrupto | corruptos,,0,False,True,1
Ugyuk_4Gq9tbJjGZVRl4AaABAg,n8iP75gIpmw,UCh5ESQvtzyHDhCA7XyekCFA,/@andyB5280,Qué rico come tu diputado,Quorum,News & Politics,"Y las cosas no cambian, ellos siguen haciendo pobrecitos cómo sufren, mientras jenye de muere por la compra de medicamentos y no tienen para comprarla .",cosas cambian siguen haciendo pobrecitos cómo sufren mientras jenye muere compra medicamentos tienen comprarla,-2.0,-0.4588,negativo,1,,sufren,,0,False,True,1
UgyvMO5z1LjtvyRIIxd4AaABAg,is3Mk5oC19g,UCk4O-J1BhoqPmig1KLGJePA,/@lazarobarillas3575,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,Claro....hechor y consentidor pena por igual😮😮😮😮😮😮😮,claro hechor consentidor pena igual,-1.5,-0.3612,negativo,1,,pena,,0,False,True,1
UgyvSxtnuw9xRiNU5tl4AaABAg,j43HgwYFKfk,UCUoYsrx1oZnCZ0usbBJn4fA,/@AnaDiaz-re9sq,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Ese Luis Cordón, si que es valiente el resto de consejeros son lame botas",luis cordón valiente resto consejeros lame botas,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgyxvyPVCur3jgc_1mx4AaABAg,b_Hkrkl3adA,UCHu8x4MVkayU6VgwVKd--MQ,/@Hernandez-i1o,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,Asquerosos dilicuentes empresas del belzebu y Buda asqueroso gobierno chueco del Don Arévalo nada hace por la población Guatemalteca y los asquerosas y asquerosos diputados del congreso de la república,asquerosos dilicuentes empresas belzebu buda asqueroso gobierno chueco don arévalo nada hace población guatemalteca asquerosas asquerosos diputados congreso república,-2.5,-0.5423,negativo,1,,asqueroso,,0,False,True,1
UgyypM6Ts6Ut_EuFcdN4AaABAg,n8iP75gIpmw,UC-jS_kA9w-OmpupXDx156Rg,/@simoncreyesc7579,Qué rico come tu diputado,Quorum,News & Politics,Y pueblo muriéndose del ambre ve hijos de su mera madre,pueblo muriéndose ambre ve hijos mera madre,-2.0,-0.4588,negativo,1,,muriéndose,,0,False,True,1
Ugyyx5lXrgFXsraCIMh4AaABAg,n8iP75gIpmw,UC9vMq1YF-e7C-VO0SHkbUTA,/@ErvinLeonardoCarreraLat%C3%ADn,Qué rico come tu diputado,Quorum,News & Politics,P..   si tengo hambre que le quitó un pedazo de ferrocarril mi...,tengo hambre quitó pedazo ferrocarril,-2.0,-0.4588,negativo,1,,hambre,,0,False,True,1
UgyzKNq94Z4Y2GSth514AaABAg,yLZS3JiEBg8,UChT7pzGytNd92Nmvi-zuWog,/@sparkvalkov,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,vine del instagram!,vine instagram,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,3
Ugyzgy-Lqlq6CTb4GPB4AaABAg,n8iP75gIpmw,UChZknRmJkeGeQk0-mQuhDOg,/@OdilioRodr%C3%ADguez-c5w,Qué rico come tu diputado,Quorum,News & Politics,Y porqué no lo hacen  en lugares más sencillos pero como todos estos son iguales solo piensan en hartarse bien por eso salen como Rodriguez arzu  a costillas del pueblo,porqué hacen lugares más sencillos todos estos iguales solo piensan hartarse salen rodriguez arzu costillas pueblo,1.5,0.3612,positivo,1,bien,,,0,False,True,1
UgyzzIxBoO0_7kX1EWJ4AaABAg,WIUZtitfLRw,UCOARn3hnfkB7-_Rwa8Hoqcw,/@nicelol5241,Caminar en una ciudad hecha para carros,Quorum,News & Politics,"Muy cierto, mi mamá en este momento esta incapacitada de una pierna y hemos vivido lo que es caminar en aceras altas, ineptas, absurdamente pequeñas y además dañadas.",cierto mamá momento incapacitada pierna hemos vivido caminar aceras altas ineptas absurdamente pequeñas además dañadas,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,3
Ugz-XNtfLx0lzcoHUXN4AaABAg,b_Hkrkl3adA,UC9Wp6vL5oCU37qC3Aj94WZA,/@ManuelSanchez-b8q2z,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,"Que comando mierd@ mejor de todas maneras tenemos que seguir trabajando, más gasto cuando ellos tapan.",comando mierd mejor todas maneras tenemos seguir trabajando más gasto tapan,1.5,0.3612,positivo,1,mejor,,,0,False,True,1
Ugz158DoUO_zyZlglG14AaABAg,06mFNPU0aB8,UCIXLDYqR_syskKRJy_x9W9Q,/@carlitosramirez4739,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,News & Politics,Inglés,inglés,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
Ugz1TFgP101cP3SQAW94AaABAg,n8iP75gIpmw,UCYN4wSQ1Sx4_LurxLlW7MPg,/@belarminavillatoro6474,Qué rico come tu diputado,Quorum,News & Politics,"Esas no son cosas minuciosas como dice el diputado Nery Rodas ya todos los diputados saben que les dieron orden de no gastar el dinero del pueblo para almuerzos de diputados y el w que quiere que  no nos digan nada porque son cosas como que no vale nada contarlo,si gastaron ese dinero que se los cobren a los diputados,están viendo qué hay personas muriendo de hambre y ellos bien Gracias dándose la gran vida que lo paguen con su sueldo que para eso ganan bien sin vergüenzas vividores,pues que lo paguen para ustedes es poco dos mil quetzales pero para nosotros los pobres es mucho dinero no importa que sea menor gasto pero entiendan que ya no,y si ustedes trabajan que sea en horas adecuadas y no en horas de comidas,y si usted dice que es muy poco el dinero entonces renuncien y busquen otro trabajo porque hay sueldos que ganan el mínimo y de ahí tienen que pagar todo imagínese señor por favor?",esas cosas minuciosas dice diputado nery rodas todos diputados saben dieron orden gastar dinero pueblo almuerzos diputados quiere digan nada cosas vale nada contarlo gastaron dinero cobren diputados están viendo qué personas muriendo hambre gracias dándose gran vida paguen sueldo ganan vergüenzas vividores pues paguen mil quetzales nosotros pobres mucho dinero importa sea menor gasto entiendan trabajan sea horas adecuadas horas comidas usted dice dinero entonces renuncien busquen otro trabajo sueldos ganan mínimo ahí tienen pagar imagínese señor favor,1.0,0.25,positivo,5,bien | gracias | bien,muriendo | hambre,,0,False,True,1
Ugz1VUKAy1iuwk_x2jN4AaABAg,yLZS3JiEBg8,UCTTILH6QCIxbTnEWxwRqs1g,/@3762Jorge,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,La próxima habla de la harina de trigo.,próxima habla harina trigo,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,3
Ugz1kbHjtN-jQUk3sWd4AaABAg,n8iP75gIpmw,UC5bG9nc_JV3FsNP2KseQiYw,/@giovannirodas4836,Qué rico come tu diputado,Quorum,News & Politics,Nombre.... Tenía razon el loco Taracena!!!!! Los diputados siempre iban a decir q no les alcanza el salario de 25 mil. Y uno von salario mínimo tiene q ver cómo le hace para q le alcance!!! Entonces q busquen otro trabajo!!! Es el colmo plata hay lo q pasa q los políticos como el se lo gastan en hartazon!!!!😡😡😡😡,nombre tenía razon loco taracena diputados siempre iban decir alcanza salario mil von salario mínimo ver cómo hace alcance entonces busquen otro trabajo colmo plata pasa políticos gastan hartazon,-11.37,-0.9466,negativo,1,,colmo,😡😡😡😡,0,False,True,1
Ugz200h27x5RIAnswQd4AaABAg,n8iP75gIpmw,UCKDR0f2fu2UzWL8mBv5-BHw,/@mireyamorales6595,Qué rico come tu diputado,Quorum,News & Politics,"PERO ESTOS QUE ESTAN ENTREVISTANDO AL DIPUTADO NERY RODAS PORQUE 
NO LE PREGUNTARON A LA LEGISLATURA ANTERIOR TODOS LOS GASTOS  QUE HHACIAN.
 :face-blue-smiling: ASI ES LA ANTERIOR LEGISLATURA PAGABAN HASTA PORQUE IBAN AL BAÑO.
SR. RODAS..DEJE A ESTOS QUE LO ESTAN ENTREVISTANDO QUE LE PREGUNTEN
A SU MADRE.
LO QUE AFECTO EN GRANDE EL PAIS,ESOS ROBOS DE  jimmy morales / giammattei.
ALEGANDO POR UNA FACTURA DE Q.2,OOO. O,  MENOS.
  👁giammattei  ROBO MILLONES DE MILLONES Y ESTOS CORRUPTOS ENTREVISTADORES hablando de desnutricion ???  pregunten a giammattei,vive en
el pais todavia...vayan a buscarlo.
JAMAS LE HIZIERON NUNCA UNA PREGUNTA ACERCA DE LOS GASTOS QUE HACIA.
👁 toda empresa privada o gubernamental,PAGAN SUS GASTOS PARA LAS REUNIONESS
QUE LES TOCA HACER.
VAYAN A BUSCAR A allan rodriguez por ej...alvaro arzu...esos si son CORRUPTOS.",estos estan entrevistando diputado nery rodas preguntaron legislatura anterior todos gastos hhacian face blue smiling anterior legislatura pagaban iban baño sr rodas deje estos estan entrevistando pregunten madre afecto grande pais esos robos jimmy morales giammattei alegando factura ooo menos giammattei robo millones millones estos corruptos entrevistadores hablando desnutricion pregunten giammattei vive pais todavia vayan buscarlo jamas hizieron nunca pregunta acerca gastos hacia toda empresa privada gubernamental pagan gastos reunioness toca hacer vayan buscar allan rodriguez ej alvaro arzu esos corruptos,-15.6,-0.9705,negativo,5,,robos | robo | corruptos | desnutricion | corruptos,:face-blue-smiling:,0,False,True,1
Ugz26waEPWK6VtsenFZ4AaABAg,PjmxCj-a9Hg,UCNIeXbV_mEwpa412h1aqUWw,/@juandeleon9060,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Dios. Los cria. Y El.....los coruptos. Siempre. Van de la Mano....,dios cria coruptos siempre van mano,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
Ugz26waEPWK6VtsenFZ4AaABAg.ALglV0O_2mtALgq1_mUSB_,PjmxCj-a9Hg,UCbYoNG5J3Au5BqtbXogfEFw,/@Luis-gn3fj,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Ud y quienes mas😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,ud quienes,3.0,0.6124,positivo,0,,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,False,True,2
Ugz2Y0LOPaJfoV8R01d4AaABAg,n8iP75gIpmw,UCl0ekS9Tt0jJGtOEM18S63w,/@monkchapin,Qué rico come tu diputado,Quorum,News & Politics,paaajaaaasss,paaajaaaasss,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugz5OziU6YjREVjZJUZ4AaABAg,PjmxCj-a9Hg,UCVQf0tzL7xRzFJsABVVULpg,/@DennisseLopetegi,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,El estado de Colombia fue el verdugo de Uribe.. cuando sienten q alguien les enfrenta con la verdad se acobardan.. igual pasa con el ejecutivo de Guatemala.. bueno en fin arevalo es compadre de petro.  0igo a este presidente y solo mentiras salen de du bocata..  HDP,estado colombia verdugo uribe sienten alguien enfrenta verdad acobardan igual pasa ejecutivo guatemala bueno fin arevalo compadre petro 0igo presidente solo mentiras salen du bocata hdp,0.0,0.0,neutral,2,bueno,mentiras,,0,False,True,2
Ugz6naDsqtHsbONkRBl4AaABAg,b_Hkrkl3adA,UCsUCN0Yq_UyTvKjOJLmNrnQ,/@moisesvaldez4043,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,News & Politics,Vamos a paralizar todo el pais talvez asi entiende este gibierno medrioque,vamos paralizar pais talvez entiende gibierno medrioque,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugz76M4X7jXyiAqAC_d4AaABAg,n8iP75gIpmw,UCsSXdJct-nsS8DsABoEsaYA,/@Iv%C3%A1nP%C3%A9rez-j4j,Qué rico come tu diputado,Quorum,News & Politics,"Pues deberían establecer viáticos cuando los trabajos sean institucionales, eso seria más legal. Ponga una tabla de viáticos, ejemplo: desayuno 60, almuerzo 100, cena 60; hospedaje 150.",pues deberían establecer viáticos trabajos sean institucionales seria más legal ponga tabla viáticos ejemplo desayuno almuerzo cena hospedaje,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugz76M4X7jXyiAqAC_d4AaABAg.A7j4tx1RMDbA7oQQlZnZR4,n8iP75gIpmw,UC9xr9QvIcDvoZNUX5f-jaZw,/@MariaaliciaColonmorales,Qué rico come tu diputado,Quorum,News & Politics,"Es que ellos tienen un rubro para comidas hasta por 10,000quetzales pero ellos principalmente los de junta directiva dijeron que  no tocarían ese dinero que ellos comerían de su bolsillo",tienen rubro comidas 000quetzales principalmente junta directiva dijeron tocarían dinero comerían bolsillo,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugz7WPxTOQEwmZpnx_V4AaABAg,n8iP75gIpmw,UCi1b_TRQfgO1Z9O2gNGGWNA,/@davidisraelesquitsaquil,Qué rico come tu diputado,Quorum,News & Politics,"Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹",ahora destapo corrupcion existia ahora contamino despues ampliacion ahora deudas comunidad internacional prestamos carreteras ademas concesiones aeropuertos puertos mismas carreteras todos millonario eurobonos vender pais canasta basica q10 van hacer dinero obtengan sera regalo xq dios dara justicia momento justicia dios hijitos sera implacable omnipotente,-7.95,-0.899,negativo,3,justicia | justicia,corrupcion,👹👹👹,0,False,True,1
Ugz8BbgcucTeHAjfvqJ4AaABAg,n8iP75gIpmw,UCpl8rF8uv_8uui-QRvuJaRA,/@SergioGarcia-z9c,Qué rico come tu diputado,Quorum,News & Politics,Señores con el salario de este señor almuerzo asta las ocho dela noche y me como un tortrix que vale la pena,señores salario señor almuerzo asta ocho dela noche tortrix vale pena,-1.5,-0.3612,negativo,1,,pena,,0,False,True,1
Ugz8fJcHTKHoEWJPwWt4AaABAg,j43HgwYFKfk,UClhMWQ7XKWywYvbRnuf8QsA,/@EcPerez-zz9oh,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Como sabes que son pajas, si las tienes dwvuelvelas.",sabes pajas tienes dwvuelvelas,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugz8hBV9j2KQGtMhPUR4AaABAg,is3Mk5oC19g,UC4kg7zuTfqQKLd2bkZrSYBA,/@zoilagarcia9019,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,Sinverguenza la ley maya y luego preso.,sinverguenza ley maya luego preso,-2.5,-0.5423,negativo,1,,sinverguenza,,0,False,True,1
Ugz8pKFUmjVv-zF8lvJ4AaABAg,n8iP75gIpmw,UCOLGv5Pf6BF2wFcwUzgcvHg,/@welfrealdana5559,Qué rico come tu diputado,Quorum,News & Politics,La única que se filtro el mismo lo dijo son unos muertos de amber todos lis diputados tienen que pagar con su dinero para eso tienen un sueldo  no sean sucios,única filtro mismo dijo muertos amber todos lis diputados tienen pagar dinero tienen sueldo sean sucios,-2.0,-0.4588,negativo,1,,muertos,,0,False,True,1
UgzBnKyfiTTp9djPTh54AaABAg,OkXlHx0hx-8,UCbNanjFI51cwGqMAb2rOrBw,/@RosaMontesdeOca777,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,Fe esperanza oración perseverantes diariamente paz bien verdad amor claridad sabiduría justicia divina ❤😊,fe esperanza oración perseverantes diariamente paz verdad amor claridad sabiduría justicia divina,18.0,0.9776,positivo,7,esperanza | paz | bien | amor | claridad | sabiduría | justicia,,❤😊,0,False,True,0
UgzBpiHQkRpqfeyCDwd4AaABAg,n8iP75gIpmw,UC2weSE8rpqkGMOp6StYtVfg,/@katerynsantiago2907,Qué rico come tu diputado,Quorum,News & Politics,que verguenza de jente..esto esto lo que logran parir las universidades..y estos corruptos nunca han hecho nada bueno x el pais..lo unico que han hecho es artarse caro a costillas del pueblo...que de aposol...,verguenza jente logran parir universidades estos corruptos nunca hecho nada bueno pais unico hecho artarse caro costillas pueblo aposol,-7.48,-0.888,negativo,4,,verguenza | corruptos | bueno | caro,,1,False,True,1
UgzDFSLs4n_6XtQjgjZ4AaABAg,lj983NWyAQY,UCyzf29IYjNw67gGIfsjgtxA,/@carlosoliva9249,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,"Impresionante 👏🏻👏🏻 la ciudad de Guatemala siempre ha tenido alcaldes de visión, Arzú siempre quizo ver una ciudad cosmopolita y de gran desarrollo, esperemos eso siga.",impresionante ciudad guatemala siempre tenido alcaldes visión arzú siempre quizo ver ciudad cosmopolita gran desarrollo esperemos siga,5.5,0.8176,positivo,1,esperemos,,👏👏,0,False,True,0
UgzDK8qo7Il1yafNllJ4AaABAg,PjmxCj-a9Hg,UCzZ6dDCEsLMXbc5pCFXIprw,/@josegil3813,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Adelante Excelentisimo Senor Presidente  Bernardo Arevalo de Leo'n   2028 - 2030.-,adelante excelentisimo senor presidente bernardo arevalo leo,1.5,0.3612,positivo,1,adelante,,,0,False,True,2
UgzESrzC3abcN60poBF4AaABAg,lj983NWyAQY,UCaT6M2zp7X6r6Whd8Vv3kHQ,/@alexarcos8349,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Me encanta poner un negocio en Guatemala en un futuro no muy lejano.,encanta poner negocio guatemala futuro lejano,2.5,0.5423,positivo,1,encanta,,,0,False,True,0
UgzFOdujc0-cy9W1Uv14AaABAg,n8iP75gIpmw,UC3NMzdMYryaw82kPTnsaljg,/@marisosa7832,Qué rico come tu diputado,Quorum,News & Politics,Mientras los Guatemaltecos  muriendo de hambre,mientras guatemaltecos muriendo hambre,-4.0,-0.7184,negativo,2,,muriendo | hambre,,0,False,True,1
UgzGYzecKVZyDzajKPV4AaABAg,n8iP75gIpmw,UCLggDc_a5HriXv7I1h02sOA,/@guillermogonzalez5153,Qué rico come tu diputado,Quorum,News & Politics,"Cuando comen  puyaso,,,,,,y un niño  del campo come tortilla con sal  ,,,que es lo relevante  ,,,??",comen puyaso niño campo come tortilla sal relevante,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzH_SOr2gGO_dDna5J4AaABAg,n8iP75gIpmw,UCSou6a2OuYGSvPjm5psquyA,/@FranciscoRivera-sf7ne,Qué rico come tu diputado,Quorum,News & Politics,Qué descaro de ese vividor,qué descaro vividor,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzJ85lM1ogkB4KOk2d4AaABAg,PjmxCj-a9Hg,UCtNyHmRZtvGF2hSvI2dUBWw,/@aureliomaldonado4793,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,presidente pendejo aser nada van tapar baches menos van avanzar otras cosas están igual méxico mañanera asen nada solo abla mierda,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
UgzKcy6Zr6Ele2EAo6J4AaABAg,lj983NWyAQY,UCGqKxQS-z3NZzZF-2w338AA,/@samuelaguilar529,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,"Me encantaría vivir por un tiempo en Guatemala.
Saludos desde México. :)",encantaría vivir tiempo guatemala saludos méxico,1.0,0.25,positivo,1,saludos,,,0,False,True,0
UgzL_lyzP1gwPdnVQ3Z4AaABAg,yLZS3JiEBg8,UCXO1BBohNWXkK9SBDAG2ySg,/@JBFlute92,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,Excelente trabajo !!,excelente trabajo,3.58,0.6788,positivo,1,excelente,,,0,False,True,3
UgzMXsCXt9Lh-tk3fZd4AaABAg,6W4u8sGEnGM,UChyps3dqY-VY1_wLeq-2lhw,/@maydamorales4395,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,"Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",despues tanta corrpcion desfalco anteriores gobiernos ladrones esperaba rolando ahora puede ver fondos nuestros impuestos estan usando deberian haberse usado hace anios bueno ver fin presidente trabajando sentado atras escritorio llenandose bolsas,-0.59,-0.1506,negativo,2,bueno,ladrones,,0,False,True,2
UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,6W4u8sGEnGM,UCyJhqmMbsvjpoarBBStA2kg,/@Murmullodelbarrio,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,Entertainment,"Esoooooo 
Así mero es",esoooooo así mero,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
UgzM_dw7xZDkJJ8eYQ94AaABAg,n8iP75gIpmw,UCXgr7vXlRrsaskPdo097kGA,/@Rogergh-nw4oj,Qué rico come tu diputado,Quorum,News & Politics,asi o mas envelequero...,envelequero,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzMppllQcjsXkBLgiZ4AaABAg,n8iP75gIpmw,UCylqlpsh8ENNM1LqgQ1KbxA,/@Jel.Awesh.M,Qué rico come tu diputado,Quorum,News & Politics,Y eso es a lo que sale a luz ¿qué más  nos esconderán?,sale luz qué más esconderán,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzOB-KAGGElQGAPxEZ4AaABAg,n8iP75gIpmw,UC4cXueR2bKGFJV0Fk76gwmA,/@aluxdel4792,Qué rico come tu diputado,Quorum,News & Politics,"Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",qué diputados máximo deberían diputados hambrientos saben pueblo paga da propina mientras tanto corredor seco gente está muriendo hambre,-4.0,-0.7184,negativo,2,,muriendo | hambre,,0,False,True,1
UgzOGr7KGQ9pa-CJdgN4AaABAg,n8iP75gIpmw,UCNBnKqWf4d-rS4HwJRQljmQ,/@LE_A22,Qué rico come tu diputado,Quorum,News & Politics,"Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie… y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",ósea diputados tienen tener privilegios huevos mil mes más dietas mocos etc hablemos mil salario meses ciudadano pie carro comida tel etc gratis estas ratas esos diputados junta jefes bloque más chuchos quiere justificar fuese derecho fuesen reyes país,-2.0,-0.4588,negativo,2,gratis,ratas,,0,False,True,1
UgzOYjc2Ii04ZArW7vF4AaABAg,n8iP75gIpmw,UCmvOgzmmXbjUthHy-WJ52hQ,/@mariorodas593,Qué rico come tu diputado,Quorum,News & Politics,Eso del ferrogaril nunca se va a realisar.,ferrogaril nunca realisar,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgzOeIbOqa0dhaWyj_B4AaABAg,s0eco-BofOs,UC6xI_MOaxajIWpoP8BH6E_Q,/@jahirdiaz5862,¿Quiénes pagan más en Centroamérica?,Quorum,News & Politics,wooow,wooow,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
UgzPExq20lnf7-8d7_p4AaABAg,lj983NWyAQY,UCtMBF_1O2jY2INlb_luuB_A,/@mynorgudiel8646,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,bonita ciudad guatemala extraño algún día regresaremos saludos todos paisanos estamos extranjero,3.0,0.6124,positivo,2,bonita | saludos,,,0,False,True,0
UgzQTWwjC_XVPUNxuXp4AaABAg,OkXlHx0hx-8,UCrqXyRsg-_hTosURZ-uvoKg,/@flornolberto2425,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,desgraciados corazón mandarlos pais pertenesen deportan menos deverian hacerlo pais pertenesen haci familia puede verlos ver nesecidad,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
UgzRlz8OqalaHh8EnUl4AaABAg,OkXlHx0hx-8,UCGZMgmM92E3njyXNe9-kjAQ,/@pasionpornada,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""
                                              Someone.",ayudanos luchar racismo malos tratos vete regreso pais someone,-2.0,-0.4588,negativo,1,,malos,,0,False,True,0
UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,OkXlHx0hx-8,UCi2KiZq63sRq8Mfbcp-MelQ,/@eugeneramirez4405,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,"It ghe LAW 
You don't make your own rules!",it ghe law you don make your own rules,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
UgzRyWsi9Ed1wsXKgwd4AaABAg,yLZS3JiEBg8,UCOY3XpD9qMCRSA8AA8c4CAw,/@franciscorodas9686,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,buena explicación entender carteles necesidad ley competencia felicitaciones,5.2,0.802,positivo,2,buena | felicitaciones,,,0,False,True,3
UgzSjpcAY2zvJ6i-poh4AaABAg,is3Mk5oC19g,UCfRqgt2O-vjzUDMZY_tnxQw,/@Williams-Garcia67E,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,Robando en una iglesia eso es un gran pecado,robando iglesia gran pecado,-3.0,-0.6124,negativo,1,,robando,,0,False,True,1
